"RegionID","RegionName","SizeRank","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11"
394502,"Corpus Christi, TX",115,127684,127724.5,127351.666666667,126764.333333333,125812.333333333,125151.333333333,124705,124551.666666667,124112.333333333,123382.666666667,122393,121696.333333333,121389,120979.333333333,120922.666666667,120607,120642.333333333,120444.666666667,120147.666666667,119736.333333333,119237,118899.666666667,118761,118685.666666667,118838.333333333,118859.333333333,118683.666666667,118352.666666667,118055.666666667,117811,117572.333333333,117352.333333333,117233.666666667,116987,116403.333333333,115568,114936,114674.666666667,114692,114519,114376.333333333,114160,114089.333333333,113963.333333333,114100,114252,114391.333333333,114381.333333333,114444.666666667,114463.666666667,114556.666666667,114727.666666667,114857.333333333,115056.333333333,115364.333333333,115910.333333333,116312.666666667,116585.666666667,116851,117323.666666667,117764,118281,118718.666666667,119246,120145.333333333,121136.666666667,121863,122333,122822.666666667,123498.666666667,124174.666666667,124721.666666667,125113.666666667,125378.666666667,125730,126377.333333333,127321.666666667,128202.666666667,129201.666666667,130071.666666667,131018.333333333,131748,132640,133552.666666667,134445.333333333,135194,135785.333333333,136666.333333333,137489.666666667,138476.333333333,139020,139507,139572.666666667,140182.666666667,140904.333333333,141746.666666667,142344.666666667,142904.666666667,143662.666666667,144230.666666667,144375.666666667,144490.666666667,144698,145217,145849.666666667,146448.333333333,147315.333333333,148363,149156,149689.666666667,149703.333333333,149962.666666667,150118.666666667,150459.333333333,150824.666666667,150861.666666667,151024,151063,151371.333333333,151685,151978.666666667,152354.666666667,152576.333333333,152804,152957.333333333,153218.333333333,153544,153589,153582.333333333,153636.333333333,153942.666666667,154100.666666667,154090.333333333,154086,154356.666666667,154609,154906.666666667,154794.666666667,154847,155386.333333333,156374.333333333,157516,158238.666666667
394596,"Flint, MI",116,,,,,118867,117834,117796.666666667,117508.666666667,117815.333333333,117584.666666667,116735.666666667,115316.666666667,113639,112008.666666667,110483,109140.666666667,108187,107290.666666667,105797.666666667,103719.666666667,101599.333333333,99812.3333333333,99294.6666666667,99368,99481,98884,98339.3333333333,98433.3333333333,98129.6666666667,97500,96900,96397.3333333333,95550.6666666667,94465.3333333333,93156.6666666667,92191,90843.6666666667,89503,87754.6666666667,85671,83602,81933.3333333333,80929,80947.6666666667,81095,81377.3333333333,81050.3333333333,80755,80795.3333333333,81131.6666666667,81534,81646,81992.3333333333,82032.3333333333,81769.6666666667,81609.6666666667,81683.6666666667,81667,81285.3333333333,80900.3333333333,81040.6666666667,81130.3333333333,81547,81640.6666666667,81512.3333333333,81710.6666666667,82182,82898,83152,83463.3333333333,83851.6666666667,84140.3333333333,84617.6666666667,85279.3333333333,86307,87108.3333333333,87736,88565,89573.6666666667,90579.6666666667,91353.6666666667,92202,92645.6666666667,92488.6666666667,91835.3333333333,91757.6666666667,92373,93489.6666666667,94071.6666666667,94646,95231.6666666667,96185,96659.3333333333,96669,96821.6666666667,97495.3333333333,98125.3333333333,98260.3333333333,97480.6666666667,97022.6666666667,96935,97039.6666666667,96787,96698.6666666667,97303,98580,99509,100801.333333333,101794.333333333,102946,103778,104525,105769.333333333,106603.333333333,107303,106874.333333333,107027.333333333,107453,109058,109942.333333333,111161.333333333,111926.666666667,112492.333333333,112831.333333333,113369,114543,115472.333333333,116510,117096.666666667,117851.333333333,118070,118540.666666667,118801.666666667,119699.666666667,120812,122065.666666667,123246,124389,125762,126186,126711.333333333,126909,128046.666666667
395019,"Reno, NV",117,272071,269148.5,266116,260827,256146,252136.333333333,248087,244193.333333333,240907.666666667,238220.333333333,236246,234545.333333333,232968.666666667,231290,229590.666666667,227592.666666667,224672.666666667,220714.666666667,217082,214558.666666667,212686.666666667,211158,208892.666666667,207264,206404.666666667,206960.333333333,206887,206014.666666667,205052,204595.333333333,204187.666666667,202810,200739.333333333,198210.666666667,195763.333333333,194333,192518.333333333,190780.333333333,188201.333333333,185209.666666667,182300.666666667,179942.333333333,178149.666666667,176322.333333333,174757.333333333,173670,172709.333333333,171276.333333333,170001.333333333,168613.666666667,167733.333333333,167860.333333333,169149.666666667,171085.666666667,173165,176224.666666667,179673,183007.666666667,185970.666666667,189065.666666667,192803,196693.666666667,200837,204968,208808.666666667,212526.666666667,215934.666666667,219815.666666667,223291,227342.666666667,231236,234484.666666667,235534,235798.333333333,236957.333333333,239151.333333333,241230.666666667,242840,245578.666666667,247445.333333333,249251.666666667,250553,252308.333333333,254808.333333333,257098.666666667,260039,263344,266592.333333333,270523.666666667,273846.666666667,277278,280171.666666667,283109.666666667,285621.666666667,288719.333333333,291570.333333333,294804,295967.666666667,296935.666666667,297549.666666667,298955.333333333,300304.333333333,300636.333333333,301614.333333333,302890,304966.666666667,306688,308585,310832,313440.666666667,315591,317245.666666667,318448.333333333,319893.333333333,323082,326589.666666667,330961,334094,337490.333333333,339448.666666667,341381,343779.666666667,347560,353030,357425,362453.333333333,366074.666666667,369836.666666667,370871.333333333,371003,371569.333333333,372554,374415.666666667,376317.666666667,377960,378249.666666667,378483.333333333,378568,377570.333333333,375740.666666667,375513.333333333,377026,378950.333333333
394338,"Asheville, NC",118,220136,219870.5,219886.333333333,220226.666666667,220616.666666667,220306,219560.666666667,218929,218669.333333333,218134.333333333,217116.666666667,215808,215139,214568.666666667,214045.666666667,212817.333333333,211536.333333333,210708,209651,208096.666666667,206397.666666667,204992.666666667,204319.666666667,203700.333333333,202845.333333333,201691.666666667,200795.333333333,200167,199845.666666667,199055.333333333,198561,197559.666666667,196689.333333333,195751.666666667,195442.666666667,195016.333333333,194325,193665.333333333,193099.333333333,192478.333333333,191723,191103.333333333,190389,189688.333333333,188953,188235.333333333,187418.666666667,186481,185976.333333333,185550,185345,184974,184724,184473.666666667,184473,184795,185310.666666667,185706.333333333,186009,186108.333333333,186388,186756.333333333,186852,186963,187102.333333333,187678,188157,188696.666666667,189161.333333333,189680.666666667,189954.666666667,190653.333333333,191402.666666667,192255.333333333,193079.333333333,194285.333333333,195632.333333333,196650.333333333,197203,197831.666666667,198514.333333333,199412.666666667,200155.333333333,200814.333333333,201982.333333333,203112.333333333,204096.333333333,204366,205025.333333333,206160,207452.666666667,208456.666666667,208679.666666667,208941,209289.333333333,210445.666666667,211121.666666667,212022.666666667,213045.666666667,214657.666666667,216208.333333333,217820.333333333,219642,221616,223738.333333333,225956.666666667,228141.666666667,230193,231758.666666667,233088.666666667,234247.666666667,235537.666666667,236826,237966.666666667,239460.666666667,241353,243243.333333333,245384,247196.333333333,249372.333333333,250816.333333333,252516.666666667,254044,255771,257096.666666667,258397.333333333,259677.333333333,260922.666666667,261963.666666667,262999,263975.333333333,264709.333333333,265486.666666667,266319,267252,267987,268183.666666667,268551.333333333,269148.666666667,270140,271604.666666667,272550,273560.666666667
394995,"Port St. Lucie, FL",119,,,,,,,,,,,157061,155810,154407.333333333,151800.333333333,149273.666666667,146731.666666667,143774,140996.333333333,138329.666666667,136372.666666667,134345,132933,131410.333333333,130100.333333333,129411.333333333,128973,129127.666666667,129068.666666667,129428,129523.333333333,129476,129192.666666667,128745.666666667,128186,127936.666666667,127364,126405,124893,123772,123020,122556,121981,121443,121050.666666667,121006.666666667,120925,120895.333333333,120815.333333333,120733.333333333,120937.666666667,121452.333333333,122039,122288.666666667,122388.666666667,123009,123484.666666667,123883.666666667,124041.333333333,124856,125763.666666667,126838,127674.333333333,128502,129506.666666667,130832,132670.666666667,134603.666666667,136782.666666667,139199.666666667,141545.333333333,143312.666666667,144898,146330,147865,149477.333333333,150820.333333333,151925.666666667,152558,153749,154971,156123.333333333,157365.666666667,158697,160221.333333333,161330.666666667,162331.333333333,163289,164615.666666667,166901,169168.333333333,171159.666666667,172788.666666667,174870,177062.666666667,178756.666666667,180426.333333333,182366.333333333,185218.333333333,187433.666666667,189230.666666667,190422.666666667,191943.666666667,193630.333333333,195281,196786,197878.666666667,199289,200740,202677,203792.333333333,204885,205823,207027.333333333,208718,210056.666666667,211611.333333333,212912.333333333,214558,216180.666666667,217569,218957.666666667,220500,221688.666666667,222652,223696.666666667,225249,226497.333333333,227460.666666667,228142.666666667,229012.333333333,229804.333333333,231035.666666667,231693.666666667,232464.666666667,232712,233843,234550.333333333,235068.333333333,235222,235422.666666667,235893,236342.666666667,236885.333333333
753917,"Santa Maria-Santa Barbara, CA",120,536928,534497.5,529809.333333333,520955.333333333,510466.666666667,501362.666666667,495606.666666667,491435.666666667,487507,481856.333333333,477445.666666667,475367,472098.666666667,466536.666666667,457714.333333333,449843.333333333,441942.666666667,437811.333333333,433988.333333333,432401.333333333,431101,434400,439462.333333333,442036.666666667,441387,440597,444064.666666667,450597,458341,461509,462066,461129.333333333,462469.333333333,463870,465336.333333333,464476,463680,460459.333333333,455525,447083.666666667,438094.333333333,433629.666666667,432240.666666667,431688.666666667,428890.666666667,423503,418594.333333333,415532,414701.333333333,415336.333333333,416105.666666667,418104.333333333,420707,420714,422149.666666667,424509,429173,434014,437856.333333333,442927.666666667,446856,450522.666666667,454674.666666667,460020.666666667,466122,473554.666666667,483267.333333333,494384,503567.333333333,507719.666666667,508381,506464,508930.666666667,514154,520528,523048,523858,526282.666666667,529544.333333333,528338,527434,526619,528228,531026,530587.333333333,532740,535318.333333333,542635,550078,553810.666666667,553347.333333333,552542,552328,555029.333333333,556421.333333333,557399.666666667,560651.333333333,564289.333333333,568089.333333333,568120,567457.333333333,567851.333333333,567684,569476.333333333,571375,574427.666666667,578540.333333333,579778.333333333,579487.333333333,576526.333333333,577155.333333333,580911.666666667,587774,591948.333333333,593253.666666667,591975.666666667,592525.333333333,594528.333333333,595449.333333333,597869.333333333,600239,605070.666666667,610516.333333333,614403.666666667,617481.333333333,618070.666666667,619675.666666667,621111.333333333,621217.666666667,618745,617903,619893.666666667,625069,627140.666666667,625453,623889,622941.333333333,625148.333333333,624812,625083.333333333,623694.333333333,625752,627379
394698,"Huntsville, AL",121,151525,152189.5,152806.666666667,153736,154371.666666667,155324,156343.666666667,157084.333333333,157758.666666667,158691.333333333,160132.666666667,161134.666666667,161741.333333333,162095.333333333,161745,160953.666666667,159983.333333333,159666.666666667,159332.666666667,158437,156525.333333333,155389.666666667,155191.666666667,155714,156596.666666667,156951,157559.333333333,157609.666666667,157595.333333333,157361.666666667,157168,157547.666666667,158340,159040.666666667,159282.333333333,159186.666666667,158527.666666667,158289.666666667,157965.666666667,158525.666666667,158897.666666667,159219.333333333,159086,158812,158624,157624.333333333,156537,155387.333333333,154891.666666667,154391.333333333,154288.666666667,154144,154416,154278.666666667,154646.666666667,154570,154541.333333333,154041,153580,153167.333333333,152967.666666667,152746.333333333,152654,152651,152912,153441.333333333,154014,154413,154305,154136.666666667,153925,153938,153952.666666667,154209.666666667,154528.666666667,154777,154927.666666667,154837,154945.333333333,155260.333333333,155622.666666667,155616.666666667,155422,155148,155095,155253.333333333,155559.666666667,155757,155756,155787.333333333,155903.666666667,156041.333333333,156108.666666667,156216,156222.666666667,156419,156756.666666667,157387.666666667,157955.666666667,158501.333333333,159048,159473,159921.666666667,160332.333333333,160754,161029.333333333,161012.333333333,161243,161443,161563,161851.333333333,162378,163006,162598.666666667,161800.666666667,161719.666666667,163111,165217,166762.333333333,168154.666666667,168883.333333333,169723,170203.333333333,170658.666666667,171140,172295,173457.666666667,174462.666666667,174700,175183.666666667,175824.666666667,176104.333333333,176431,176649.333333333,177021.333333333,177918,178870,179804.333333333,180403.666666667,181168,182236,183248,184420.666666667
394612,"Fort Wayne, IN",122,110938,110936,111110.666666667,111108.666666667,111116.333333333,110616,110244,109695,109509.333333333,109397,109367,109036.333333333,108534.666666667,107748.666666667,107269.333333333,106821.666666667,106558.666666667,106488.333333333,106426.333333333,106710,106745,106707.666666667,106792,106944,107500.333333333,108052.666666667,108559.333333333,109050.666666667,109078,109025,108687.333333333,108366.666666667,107915,107123.333333333,106204.666666667,106019.333333333,106130.333333333,106036.333333333,105556.333333333,105332.333333333,105633,105764.333333333,105615.333333333,105715.666666667,105767.666666667,106054.666666667,105955.333333333,105737.666666667,105461.333333333,105394.333333333,105411,105227.333333333,104928,104658,104707,104737.666666667,104977.666666667,105305.666666667,105472.333333333,105582.666666667,105468.333333333,105677,105889.666666667,106106,106256,106414.333333333,106702.333333333,106927.666666667,107167.333333333,107369.333333333,107911,108266.666666667,108626,108657,108565.333333333,108490.333333333,108690,109214.666666667,109623.666666667,109768,109854,110189,110458.333333333,110854.333333333,111004,111682.333333333,112080.333333333,112726.333333333,112883.333333333,113409.666666667,113624.333333333,113906.666666667,113985.666666667,113916.666666667,113933.333333333,114180.333333333,114887,115479.666666667,115970.666666667,116354,116701,116995.333333333,117347.333333333,117872,118614.666666667,119565,120567.333333333,121190.666666667,121697,122300.333333333,123130.333333333,124115.333333333,125106,126070.333333333,126803,127596.333333333,128295.333333333,129206,129998.333333333,130762.666666667,131009.333333333,131282,131574.333333333,131831,132348.666666667,133209.666666667,134577,135637.333333333,136630,137311.333333333,138367,139336.333333333,140490,141352.333333333,142542,143601.666666667,144592.333333333,145153,145978.333333333,146766,147717.333333333,148568.666666667,149396.666666667
395050,"Salinas, CA",123,,,,,,,,,,,,,,,,,,,,,,,,380579,383273.5,383637.666666667,383405.333333333,379378,378583.666666667,381002,385267,385128.333333333,380623,373192,366709.333333333,362665,359777,356124.666666667,352682.666666667,352043,352236.666666667,351089.333333333,348918,346673,346840,347660.666666667,349125.666666667,348396,349700,349717.333333333,350581,348799.666666667,347921.666666667,346394,348062,351341,353973,356127,358681,363569.666666667,365253.333333333,367060,370222.666666667,377020,382976,388402.333333333,394377.666666667,402048.333333333,410152.666666667,416330.666666667,421256.333333333,424836.333333333,426175.666666667,429745.333333333,433061,438918,441025,444305,446100.333333333,446874,445534.333333333,443044.666666667,442446,442176,445185.666666667,447188.666666667,451934.666666667,453031.333333333,455546,457000,459990.666666667,461615,465393.333333333,469514.333333333,474962.333333333,478214.333333333,481046.666666667,484260,487190,491524.333333333,496439.333333333,501267.333333333,502989.666666667,505587.666666667,507323.333333333,512919.666666667,515734.666666667,519174,521657,525429.333333333,528238.666666667,530576,532702,534469,534482.333333333,535037.333333333,537879.333333333,540021.333333333,541576.333333333,544177.666666667,547865.666666667,551872,555128.666666667,559148,561619.333333333,562704,563796.333333333,565467.666666667,568429.333333333,573094.666666667,577015,580579.666666667,581862,585318,586749,587585.333333333,586643.333333333,586544.333333333,584106.666666667,583495.333333333,582940.333333333,585384.666666667,587041.333333333
395183,"Vallejo, CA",124,,,,,,,,,,,314953,315512,316824,318806.666666667,320348.333333333,319670.666666667,317606.666666667,314354.333333333,310538.333333333,305800.333333333,302108.333333333,300840,300784.333333333,299156.333333333,295588.666666667,292496.666666667,290054,286255.333333333,283300,282037.666666667,284972.666666667,285377.333333333,285857.666666667,284240.333333333,284802.333333333,285238.666666667,286882.333333333,289411.333333333,290482.666666667,290169.333333333,286645.333333333,283223.333333333,280656,280274,279971,279487.666666667,276693,274529,272132.333333333,271518.666666667,270469,270530,270280,270671,270821,272558.333333333,273713.333333333,274507.666666667,275019,277253.666666667,281011,285521,290578.666666667,295431.666666667,300764.333333333,305489,308845,309929,309214.333333333,308396,308121,310260.333333333,313846,318914.333333333,322240.333333333,325232.666666667,328944.333333333,333490,337720,340153.666666667,342936.666666667,343047.333333333,344750.666666667,345351.666666667,347816.333333333,349293,352884,356779.333333333,359014,358643,356995.333333333,357437,359073.333333333,362456,364318,366722.666666667,368554.333333333,368534,368399.666666667,369218,372889.666666667,377857,382271.666666667,386550.666666667,389355,391665.333333333,394996.666666667,397650,399335.333333333,398744.666666667,398010,398958,400801,402214.666666667,401461.666666667,402979.666666667,406185,411279.333333333,415254,419181,425013.666666667,427087.666666667,428606.666666667,429249.333333333,432485.333333333,435800.666666667,438138.333333333,439900,441468.666666667,443763.333333333,446184.333333333,446427.333333333,441702.333333333,438548.333333333,437877.333333333,440874.666666667,442784.333333333,443939.333333333,445911.333333333,447859.333333333,449319.666666667,450536.666666667,450038.666666667
394870,"Mobile, AL",125,130943,130975,131254,131396.333333333,131413.666666667,131946.333333333,132939.666666667,133982,134368,134827.333333333,134975.666666667,134681,133822.333333333,133568,133245,133561,133031.333333333,131911.666666667,129746,127997,127355.666666667,126656,126183.666666667,125728.333333333,125966.666666667,126065.666666667,125101,123800,122621.333333333,121757,120882,120006,119036,118489.666666667,117243.333333333,115987.333333333,113840.333333333,111820.666666667,110811,110388,110293.333333333,109333,108597.666666667,107929.333333333,107431.666666667,106463,105611.333333333,105194.333333333,105175.333333333,104551,103602.666666667,102271.333333333,101905,102060,101956.333333333,101386.666666667,100883.333333333,101080,101506,101574.666666667,102138,103183.666666667,104288.333333333,104232.666666667,103283.666666667,102253,102108.666666667,102343,102513,102573.333333333,102291.333333333,102287.666666667,101923.666666667,101893.333333333,101736,102075,102508.333333333,103147.666666667,103597.333333333,104120.666666667,104290,104187.333333333,104032.333333333,103632.666666667,103119.666666667,102635.666666667,103191,103965.666666667,104684.666666667,104822.666666667,105082.333333333,105196,105363.333333333,105369.666666667,105470.333333333,105700,106026.333333333,106558,106635.666666667,107292.666666667,107662.333333333,108272.666666667,108433,108679.666666667,108933,109302.666666667,110049.333333333,110934,111653,112069.666666667,112148,112319.666666667,112274.333333333,112433.666666667,112674,113074.333333333,113677,114034.666666667,114340.666666667,114776,115465.333333333,115724,115900,115986.333333333,116846,117677.333333333,118532.666666667,118917.333333333,119127.666666667,119222.333333333,119683.666666667,119967,120512.666666667,120830,121268,121421.666666667,121613.333333333,122054,122656.333333333,123280.666666667,123778.666666667,124494.333333333,125271.666666667
395015,"Reading, PA",126,182489,182746,182709.666666667,182478.666666667,182345,182319.666666667,181729.666666667,180194.333333333,178610,178068.666666667,178071.666666667,177934.666666667,177489.333333333,176940.333333333,176239,174883,173800,173013,172945.333333333,172872,172610,172289,171971.666666667,171634.666666667,171619.666666667,171387.333333333,171382.333333333,171351.333333333,171075.666666667,171017.333333333,170476,170339.666666667,169756.666666667,168547.333333333,167013.333333333,165394.333333333,163902,163155.666666667,162158,161635,160128,158970.666666667,158032.666666667,157186,156330.666666667,155680,155167.333333333,155118.666666667,154830.666666667,154423.333333333,153869.666666667,153411.333333333,153332.666666667,152898.666666667,152462.333333333,152259.333333333,152389.666666667,152708,152730,152776.666666667,152943.333333333,153340,153606.333333333,153788.333333333,153621.333333333,153686.333333333,154071.333333333,155089.333333333,156111,156306.666666667,156384.666666667,156048,155638.666666667,154786,154569.666666667,155024.333333333,155778.666666667,156128.666666667,156423.666666667,156333.666666667,156421,156478,156740.333333333,157064.666666667,157173.666666667,157294.333333333,157317.333333333,157445.666666667,157823.666666667,157973.333333333,157968.666666667,158018.666666667,158219.333333333,158440.666666667,158269.333333333,158114,158230.666666667,158989.333333333,159851.333333333,160417,160611,160540,160841.666666667,161027.333333333,161487.666666667,161925.666666667,162581.666666667,163229.666666667,163207.666666667,162747,162665,163551.666666667,165063.333333333,166395.333333333,167623,168798,169631.666666667,170320.666666667,171277,172681.666666667,174618,176275.333333333,177738.333333333,178460.666666667,179185,179885.666666667,180381.333333333,180812.333333333,181308.333333333,181857,182143.666666667,182061.333333333,182504.333333333,183108,183545.333333333,183672.666666667,183889,184494,184973,185546.333333333,186148.666666667,187189,188414.333333333
394421,"Brownsville, TX",127,95535,95473.5,95441.3333333333,95369.6666666667,95823,96425.6666666667,96895.3333333333,96511.6666666667,96054,95630.3333333333,95336.3333333333,94678,94030.6666666667,93564.3333333333,93579,93769,94040.3333333333,94295.3333333333,94670.6666666667,94987,95546.3333333333,95788.3333333333,96240.3333333333,96138.3333333333,96124.6666666667,96342,96362.6666666667,96712.6666666667,96575.6666666667,96773,96500,96485.6666666667,96478,96500,95928.3333333333,95351.6666666667,94630,94105.3333333333,93613.6666666667,93291.3333333333,92748,92053.6666666667,91646.3333333333,91747.6666666667,91974.3333333333,92206,92209,92226,91454.3333333333,90536.3333333333,89313.6666666667,88346.3333333333,87865.6666666667,87299.6666666667,87016,86784.3333333333,87271.6666666667,88333,88954.6666666667,89631.6666666667,90112.3333333333,90724.3333333333,90974.6666666667,91082.3333333333,90794,90553.3333333333,90447.6666666667,91265.3333333333,91682,91522,91077,91017.3333333333,91322,91012.6666666667,90763,90590.3333333333,90809.3333333333,91296,91404.3333333333,91646.3333333333,91655.6666666667,92061.6666666667,92587,92825.3333333333,92858,93107.6666666667,93786.3333333333,94824.6666666667,95554.6666666667,96143.6666666667,96617.6666666667,96389,96185,95415,95498.3333333333,95291.6666666667,95393.6666666667,95612.6666666667,95437.3333333333,95129.6666666667,94795.6666666667,94760,94906.6666666667,94915.3333333333,95015,95245.3333333333,95706.3333333333,96302.6666666667,97188.3333333333,97309.6666666667,97998,98145.6666666667,98679,98912,98960.6666666667,99002,98585,98915.6666666667,99249.6666666667,99852,100164.666666667,100647.666666667,100985,101388,101609.666666667,101256.333333333,101126.333333333,100624.333333333,100687.333333333,100306,100230.666666667,100486,101255.666666667,102338,103248.666666667,103476.666666667,103456,103644.666666667,103950,104530.666666667,104516.333333333,104485.333333333,104171.333333333
394746,"Killeen, TX",128,128383,128174,128111.333333333,128118,128028,127807.333333333,127416.333333333,126988.666666667,126574.333333333,126060.666666667,125624,125145.666666667,124507.666666667,123909.666666667,123479,123264.333333333,123059.333333333,122674,122075.666666667,121735,121639.333333333,121906,122059.333333333,122126.333333333,122183,122248,122362.666666667,122485,122637.666666667,122706,122744.666666667,122902.666666667,122968,122985.333333333,122644.333333333,122365,121992.666666667,121619.666666667,121258.666666667,120797.666666667,120468.666666667,119911.333333333,119569.333333333,119194,119192,118924,118443.333333333,117706,117784,117959,118232.333333333,117945,118432.333333333,119076,119718.333333333,119685.666666667,119567.333333333,119234,119123,119239.333333333,119094.333333333,118939,118699.333333333,118655.666666667,118488.333333333,118379.666666667,118566,118824.333333333,118929.666666667,118967.666666667,119028,118866,118986.666666667,119378.333333333,119730.333333333,120040.333333333,119936,120199,120498.666666667,121071.333333333,121793.333333333,122424,122729.333333333,123198,123756,124406.666666667,124726.333333333,124869.666666667,125131,125420.666666667,125470,125446,125297,125565.666666667,126483,127258.666666667,127669.333333333,127383.666666667,127584.333333333,127959,128369,128412.333333333,128627.666666667,128958.666666667,129519.666666667,129989.333333333,130460.666666667,130900,131224.333333333,131751.333333333,132066,132728.333333333,133213,133940.333333333,134315.666666667,134899,135164.333333333,135686.666666667,136114.666666667,136951,137862,138875,139646.666666667,140083,140197.333333333,140424.333333333,141025.333333333,141899,142584.333333333,143125.666666667,143738.666666667,144336,144834.666666667,145181.666666667,145553,146077.333333333,146683.666666667,147486.666666667,148361.333333333,148908.666666667,149495,150228.333333333,151196.666666667
394439,"Canton, OH",129,118889,118033.5,117519.666666667,115944.666666667,115444,115290,115775.333333333,115634.333333333,115492,115908.333333333,116467.666666667,116617,116136.666666667,115561.333333333,114899.666666667,114440.666666667,114105.333333333,114310,113967.333333333,113561.333333333,112772,112692.666666667,112409,112957,112993.333333333,113435,114140.333333333,115272,115810,115202.666666667,114217.333333333,113273.333333333,112491.666666667,111545,110754.333333333,109421,108376.666666667,107241,106515.666666667,105925,105455,104814.666666667,104258,103804.666666667,103508.666666667,103220.333333333,102818.333333333,102717.333333333,102581,102566.666666667,102620,102578,102389.333333333,102253.666666667,102446.666666667,103010.333333333,103596,103962,104225.666666667,104447.666666667,104479.666666667,104558,104560.333333333,105108.333333333,105832.666666667,106422,106766.333333333,106956,107346.333333333,107334,107398.666666667,107163.666666667,107279,107423,107238.333333333,106780.666666667,106155.333333333,106007.666666667,106294,106503,106824.666666667,106935,107235.333333333,107534.333333333,108059.333333333,108424.333333333,108804,109032.333333333,109543.333333333,110071,110705.333333333,111353.666666667,111849.666666667,112481.333333333,112733,113246,113464,114131.666666667,114769,115627.333333333,115974.333333333,116329.333333333,116431.333333333,116683.333333333,116527.666666667,116269.666666667,116183,116526,117289.666666667,117841.333333333,118023.666666667,118254.333333333,118369.666666667,118740.666666667,118817.333333333,119369,120181,120983.333333333,121755.333333333,122156.666666667,122775.666666667,123322.666666667,124347.333333333,125246.666666667,125952,126392.333333333,126795.333333333,127306,127890,128528.666666667,129245.333333333,129882,130769.333333333,131723.333333333,132511,132990.333333333,133470.666666667,134049.333333333,134883,135515.333333333,136281,136910,137755
394372,"Beaumont, TX",130,94766,94827.5,94836.3333333333,94889.3333333333,95590.6666666667,96177.3333333333,96815,96731,96597,96461.3333333333,96433.3333333333,96495.6666666667,96429.6666666667,96305.6666666667,96313,96247.6666666667,96025.3333333333,95765.3333333333,95539.6666666667,95372.3333333333,95111.6666666667,95113.6666666667,95071.6666666667,95045.3333333333,94900.6666666667,94816.3333333333,94835,94761,94765,94732,94738,94802.3333333333,94755.3333333333,94680,94438.6666666667,94281.3333333333,94055,93853.6666666667,93611.6666666667,93503.3333333333,93224.6666666667,93068,92883.3333333333,92936.6666666667,93081.3333333333,93046,92973,92643,92396.3333333333,92186,92087,92118,92185,92291.3333333333,92527.6666666667,92858,93238,93559.3333333333,93809.3333333333,94038.3333333333,94453.6666666667,94983.6666666667,95642.3333333333,96237.3333333333,96823.3333333333,97366.6666666667,97760.3333333333,98016.6666666667,98370,98834,99411,99967.6666666667,100467,100994.666666667,101481,101948.333333333,102381,102843,103316,103861,104432,105120.333333333,105814,106430.666666667,106881,107197.666666667,107456.333333333,107779,108083.666666667,108449.333333333,108748,109087.666666667,109411.333333333,109926.333333333,110363.333333333,110924,111382.666666667,111948.333333333,112346.333333333,112748.666666667,112915.666666667,112999,112967.666666667,113077.333333333,113092,113178.333333333,113438,113900.333333333,114417,114807.666666667,115068.333333333,115160.666666667,115123,115091,115173,115267.666666667,115196.333333333,115007.333333333,114982.333333333,115308,115782.333333333,116328.333333333,116815.666666667,117312,117777.333333333,118284.666666667,118653.333333333,118993.333333333,119483.333333333,120223.333333333,120958,121476.666666667,121715.333333333,121981,122330,122809.333333333,123229.666666667,123608.666666667,124012.333333333,124583,125207.333333333,125046.333333333,124622
